"","SubPathID","SubPathway","Size","Gene","Centralscore","Pvalue","FDR"
"403","04670_7","Leukocyte transendothelial migration","30","MYL12B,MYL9,MYL12A,ARHGAP35,MYLPF,ICAM1,ITGAL,ITGB2,RHOA,ARHGAP5,AFDN,MSN,MYL2,MYL5,PLCG1,PLCG2,PRKCA,PRKCB,PRKCG,PTK2,PXN,MYL7,RAP1A,RAP1B,ROCK1,SIPA1,THY1,EZR,MYL10,ROCK2,BCAR1",0.0015,0,0
"404","04670_16","Leukocyte transendothelial migration","28","VAV3,PTK2B,ARHGAP35,ICAM1,ITGAL,ITGB2,RHOA,ARHGAP5,MSN,PLCG1,PLCG2,PRKCA,PRKCB,PRKCG,PTK2,PXN,RAP1A,RAP1B,ACTB,ROCK1,ACTG1,VAV1,VAV2,EZR,RASSF5,ROCK2,BCAR1",0.0015,0,0
"405","04670_20","Leukocyte transendothelial migration","24","RAPGEF3,VAV3,RAPGEF4,PTK2B,GNAI1,GNAI2,GNAI3,ITGA4,ITGAL,ITGAM,ITGB1,ITGB2,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R2,RAP1A,RAP1B,VAV1,VAV2,CXCR4,RASSF5,PIK3R3",0.0015,0,0
"406","04672_1","Intestinal immune network for IgA production","5","TNFSF13B,TNFRSF13C,TNFRSF13B,TNFRSF17,TNFSF13",0.0015,0,0
"407","04710_1","Circadian rhythm","29","CREB1,CRY1,CRY2,CSNK1D,CSNK1E,FBXW11,FBXL3,ARNTL,NPAS2,PRKAG2,PER1,PRKAG3,PRKAA1,PRKAA2,PRKAB1,PRKAB2,PRKAG1,RORA,RORB,RORC,SKP1,BHLHE41,CUL1,BHLHE40,PER3,PER2,BTRC,NR1D1,CLOCK,RBX1",0.0015,0,0
"408","04713_9","Circadian entrainment","55","GNB5,CREB1,CALML6,GNAI1,GNAI2,GNAI3,GNAO1,GNB1,GNB2,GNB3,GNG3,GNG4,GNG5,GNG7,GNG10,GNG11,GNGT1,GNGT2,GRIN1,GRIN2A,GRIN2B,GRIN2C,GRIN2D,ITPR1,ITPR3,NOS1,RASD1,GNG13,CALML5,GNG2,PRKACA,PRKACB,PRKACG,MAPK1,MAPK3,GNG12,GNB4,RYR1,RYR2,RYR3,CALM1,CALM2,CALM3,CALML3,CAMK2A,CAMK2B,CAMK2D,CAMK2G,CACNA1I,CACNA1H,CACNA1G,CALML4,RPS6KA5,GNG8,NOS1AP",0.0015,0,0
"409","04714_1","Thermogenesis","46","CREB3,PPARGC1A,CREB1,ATF2,MAPK14,CREB3L4,FGF21,LIPE,MAP3K5,ACTL6B,KDM3B,PLIN1,PPARG,PRKACA,PRKACB,PRKACG,KDM3A,PRKG1,PRKG2,MAPK11,MAPK13,MAP2K3,ARID1B,ACTB,RPS6,MAPK12,CREB3L2,SMARCA2,SMARCA4,SMARCB1,SMARCC1,SMARCC2,SMARCD1,SMARCD2,SMARCD3,SMARCE1,ACTG1,UCP1,DPF3,DPF1,ARID1A,CREB3L3,ACTL6A,CREB3L1,CREB5,ZNF516",0.0015,0,0
"410","04714_2","Thermogenesis","28","CREB3,ADCY1,ADCY2,ADCY3,ADCY5,ADCY6,ADCY7,ADCY8,ADCY9,CNR1,CREB1,CREB3L4,ADRB3,ADCY4,GNAS,LIPE,MAP3K5,KDM3B,PLIN1,PRKACA,PRKACB,PRKACG,ADCY10,KDM3A,CREB3L2,CREB3L3,CREB3L1,CREB5",0.0015,0,0
"411","04714_6","Thermogenesis","7","FRS2,KLB,FGFR1,FGF21,GRB2,SOS1,SOS2",0.0015,0,0
"412","04714_7","Thermogenesis","13","MTOR,RPS6KA6,RPTOR,RHEB,RPS6KA1,RPS6KA2,RPS6KA3,RPS6KB1,RPS6KB2,MLST8,TSC1,TSC2,AKT1S1",0.0015,0,0
"413","04714_8","Thermogenesis","13","MTOR,RPS6KA6,HRAS,KRAS,NRAS,RPTOR,RHEB,RPS6KA1,RPS6KA2,RPS6KA3,MLST8,TSC1,TSC2",0.0015,0,0
"414","04720_4","Long-term potentiation","55","RAPGEF3,ADCY1,ADCY8,CALML6,RPS6KA6,GRIA1,GRIA2,GRIN1,GRIN2A,GRIN2B,GRIN2C,GRIN2D,GRM1,GRM5,HRAS,ARAF,ITPR1,ITPR2,ITPR3,KRAS,ATF4,NRAS,CALML5,PPP1CA,PPP1CB,PPP1CC,PPP1R1A,PPP3CA,PPP3CB,PPP3CC,PPP3R1,PPP3R2,PRKACA,PRKACB,PRKACG,MAPK1,MAPK3,MAP2K1,MAP2K2,RAF1,RAP1A,RAP1B,RPS6KA1,RPS6KA2,RPS6KA3,BRAF,CACNA1C,CALM1,CALM2,CALM3,CALML3,CAMK4,CAMK2A,CAMK2B,CAMK2D,CAMK2G,CALML4",0.0015,0,0
"415","04721_1","Synaptic vesicle cycle","7","STX1B,STX2,SNAP25,STX1A,STX3,STXBP1,VAMP2",0.0015,0,0
"416","04722_5","Neurotrophin signaling pathway","67","AKT3,ZNF274,PRDM4,IRAK3,MAPK14,AKT1,AKT2,FOXO3,GAB1,SHC2,BEX3,RPS6KA6,GRB2,GSK3B,HRAS,IRAK1,IRAK2,IRS1,KRAS,RHOA,ARHGDIA,ARHGDIB,ARHGDIG,SHC4,MAP3K3,NFKBIA,NFKBIB,NFKBIE,NGF,NGFR,NRAS,NTF3,NTF4,NTRK1,NTRK2,NTRK3,IRAK4,PDPK1,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R2,SHC3,MAPK1,MAPK3,MAPK11,MAPK13,BAD,PTPN11,RAC1,RAF1,RPS6KA1,RPS6KA2,RPS6KA3,BDNF,SORT1,MAPK12,SHC1,SOS1,SOS2,BRAF,TRAF6,PIK3R3,RIPK2,MAGED1,CDC42",0.0015,0,0
"417","04722_9","Neurotrophin signaling pathway","14","FRS2,CRK,CRKL,RAPGEF1,NTRK1,PLCG1,PLCG2,PRKCD,MAP2K1,MAP2K2,KIDINS220,RAP1A,RAP1B,BRAF",0.0015,0,0
"418","04722_10","Neurotrophin signaling pathway","43","SH2B3,SH2B2,FRS2,CRK,CRKL,CALML6,ABL1,GAB1,SHC2,SH2B1,GRB2,IRS1,SHC4,MATK,NGF,NGFR,NTF3,NTRK1,NTRK2,NTRK3,CALML5,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R2,PLCG1,SHC3,PLCG2,PRKCD,MAP2K1,MAP2K2,KIDINS220,PTPN11,SHC1,SOS1,SOS2,CALM1,CALM2,CALM3,CALML3,PIK3R3,CALML4",0.0015,0,0
"419","04723_3","Retrograde endocannabinoid signaling","49","GNB5,ADCY1,ADCY2,ADCY3,ADCY5,ADCY6,ADCY7,ADCY8,ADCY9,CNR1,MAPK14,ADCY4,GNAI1,GNAI2,GNAI3,GNAO1,GNB1,GNB2,GNB3,GNG3,GNG4,GNG5,GNG7,GNG10,GNG11,GNGT1,GNGT2,KCNJ3,KCNJ5,KCNJ6,KCNJ9,GNG13,GNG2,PRKACA,PRKACB,PRKACG,MAPK1,MAPK3,GNG12,MAPK8,MAPK11,MAPK9,MAPK10,MAPK13,GNB4,MAPK12,CACNA1A,CACNA1B,GNG8",0.0015,0,0
"420","04723_4","Retrograde endocannabinoid signaling","80","GNB5,ADCY1,ADCY2,ADCY3,ADCY5,ADCY6,ADCY7,ADCY8,ADCY9,NDUFA11,CNR1,ADCY4,GNAI1,GNAI2,GNAI3,GNAO1,GNB1,GNB2,GNB3,GNG3,GNG4,GNG5,GNG7,GNG10,GNG11,GNGT1,GNGT2,NDUFS7,ND1,ND2,ND3,ND4,ND4L,ND5,ND6,NDUFA1,NDUFA2,NDUFA3,NDUFA4,NDUFA5,NDUFA6,NDUFA7,NDUFA8,NDUFA9,NDUFA10,NDUFAB1,NDUFB1,NDUFB2,NDUFB3,NDUFB4,NDUFB5,NDUFB6,NDUFB7,NDUFB8,NDUFB9,NDUFB10,NDUFC1,NDUFC2,NDUFS1,NDUFS2,NDUFS3,NDUFV1,NDUFS4,NDUFS5,NDUFS6,NDUFS8,NDUFV2,NDUFV3,NDUFA13,GNG13,GNG2,NDUFB11,PRKACA,PRKACB,PRKACG,NDUFA12,GNG12,NDUFA4L2,GNB4,GNG8",0.0015,0,0
"421","04724_4","Glutamatergic synapse","73","GNB5,ADCY1,ADCY2,ADCY3,ADCY5,ADCY6,ADCY7,ADCY8,ADCY9,GRIN3A,GRIN3B,GRK2,GRK3,DLG4,ADCY4,PLCB1,GNAI1,GNAI2,GNAI3,GNAO1,GNAQ,GNAS,GNB1,GNB2,GNB3,GNG3,GNG4,GNG5,GNG7,GNG10,GNG11,GNGT1,GNGT2,GRIA1,GRIA2,GRIA3,GRIA4,GRIK1,GRIK2,GRIK3,GRIK4,GRIK5,GRIN1,GRIN2A,GRIN2B,GRIN2C,GRIN2D,GRM1,GRM2,GRM3,GRM4,GRM5,GRM6,GRM7,GRM8,GNG13,PLCB2,PLCB3,PLCB4,GNG2,PPP3CA,PPP3CB,PPP3CC,PPP3R1,PPP3R2,GNG12,GNB4,TRPC1,GNG8,HOMER3,HOMER2,HOMER1",0.0015,0,0
"422","04724_6","Glutamatergic synapse","27","PLA2G4B,PLA2G4E,PLCB1,PLA2G4F,GNAQ,PLA2G4D,GRM1,GRM5,ITPR1,ITPR2,ITPR3,PLA2G4A,PLCB2,PLCB3,PLCB4,PLD1,PLD2,PRKCA,PRKCB,PRKCG,MAPK1,MAPK3,PLA2G4C,JMJD7-PLA2G4B,HOMER3,HOMER2,HOMER1",0.0015,0,0
"423","04725_1","Cholinergic synapse","23","CHRM1,CHRM2,CHRM3,CHRM4,CHRM5,CHRNA3,CHRNA4,CHRNA7,CHRNB2,CHRNB4,PLCB1,GNA11,GNAQ,ITPR1,ITPR2,ITPR3,PLCB2,PLCB3,PLCB4,PRKCA,PRKCB,PRKCG,CHRNA6",0.0015,0,0
"424","04725_6","Cholinergic synapse","55","CREB3,GNB5,ADCY1,ADCY2,ADCY3,ADCY5,ADCY6,ADCY7,ADCY8,ADCY9,CREB1,CREB3L4,ADCY4,FYN,GNAI1,GNAI2,GNAI3,GNAO1,GNB1,GNB2,GNB3,GNG3,GNG4,GNG5,GNG7,GNG10,GNG11,GNGT1,GNGT2,ATF4,GNG13,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R2,GNG2,PRKACA,PRKACB,PRKACG,MAPK1,MAPK3,GNG12,GNB4,CREB3L2,CAMK4,CAMK2A,CAMK2B,CAMK2D,CAMK2G,CREB3L3,PIK3R3,CREB3L1,GNG8,CREB5",0.0015,0,0
"425","04725_7","Cholinergic synapse","26","AKT3,CHRNA3,CHRNA4,CHRNA7,CHRNB2,CHRNB4,AKT1,AKT2,FYN,JAK2,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R2,PRKACA,PRKACB,PRKACG,BCL2,CAMK4,CAMK2A,CAMK2B,CAMK2D,CAMK2G,PIK3R3,CHRNA6",0.0015,0,0
"426","04725_8","Cholinergic synapse","52","GNB5,ADCY1,ADCY2,ADCY3,ADCY5,ADCY6,CHRM1,CHRM2,ADCY7,CHRM3,CHRM4,CHRM5,CHRNA3,CHRNA4,CHRNA7,ADCY8,CHRNB2,CHRNB4,ADCY9,ADCY4,FYN,GNAI1,GNAI2,GNAI3,GNAO1,GNB1,GNB2,GNB3,GNG3,GNG4,GNG5,GNG7,GNG10,GNG11,GNGT1,GNGT2,JAK2,GNG13,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R2,GNG2,PRKACA,PRKACB,PRKACG,GNG12,GNB4,PIK3R3,CHRNA6,GNG8",0.0015,0,0
"427","04726_5","Serotonergic synapse","55","PLA2G4B,GNB5,PLA2G4E,HTR3C,HTR3D,PLCB1,PLA2G4F,GNAI1,GNAI2,GNAI3,GNAO1,GNAQ,GNAS,GNB1,GNB2,GNB3,GNG3,GNG4,GNG5,GNG7,GNG10,GNG11,GNGT1,GNGT2,PLA2G4D,HTR3E,HTR1A,HTR1B,HTR1D,HTR1E,HTR1F,HTR2A,HTR2B,HTR2C,HTR3A,HTR4,HTR5A,HTR6,HTR7,GNG13,PLA2G4A,PLCB2,PLCB3,PLCB4,GNG2,GNG12,GNB4,CACNA1C,CACNA1D,CACNA1F,CACNA1S,PLA2G4C,JMJD7-PLA2G4B,HTR3B,GNG8",0.0015,0,0
"428","04727_1","GABAergic synapse","59","GPHN,GNB5,ADCY1,ADCY2,ADCY3,ADCY5,ADCY6,ADCY7,ADCY8,ADCY9,ADCY4,GABRR3,GABBR1,GABRA1,GABRA2,GABRA3,GABRA4,GABRA5,GABRA6,GABRB1,GABRB2,GABRB3,GABRD,GABRE,GABRG1,GABRG2,GABRG3,GABRP,GABRR1,GABRR2,GNAI1,GNAI2,GNAI3,GNAO1,GNB1,GNB2,GNB3,GNG3,GNG4,GNG5,GNG7,GNG10,GNG11,GNGT1,GNGT2,KCNJ6,GNG13,GNG2,GABRQ,GNG12,GNB4,CACNA1A,CACNA1B,CACNA1C,CACNA1D,CACNA1F,CACNA1S,GNG8,GABBR2",0.0015,0,0
"429","04728_2","Dopaminergic synapse","68","GNB5,ADCY5,DRD1,DRD2,DRD3,DRD4,DRD5,PLCB1,GNAI1,GNAI2,GNAI3,GNAL,GNAO1,GNAQ,GNAS,GNB1,GNB2,GNB3,GNG3,GNG4,GNG5,GNG7,GNG10,GNG11,GNGT1,GNGT2,PPP2R3B,ITPR1,ITPR2,ITPR3,KCNJ3,KCNJ5,KCNJ6,KCNJ9,ARRB2,CALY,GNG13,PLCB2,PLCB3,PLCB4,GNG2,PPP2R3C,PPP2CA,PPP2CB,PPP2R1A,PPP2R1B,PPP2R2A,PPP2R2B,PPP2R2C,PPP2R3A,PPP2R5A,PPP2R5B,PPP2R5C,PPP2R5D,PPP2R5E,PRKACA,PRKACB,PRKACG,PRKCA,PRKCB,PRKCG,PPP2R2D,GNG12,GNB4,SCN1A,CACNA1A,CACNA1B,GNG8",0.0015,0,0
"430","04728_3","Dopaminergic synapse","80","CREB3,GNB5,ADCY5,CREB1,ATF2,ATF6B,MAPK14,CREB3L4,CALML6,DRD1,DRD2,DRD3,DRD4,DRD5,PLCB1,FOS,GNAI1,GNAI2,GNAI3,GNAL,GNAO1,GNAS,GNB1,GNB2,GNB3,GNG3,GNG4,GNG5,GNG7,GNG10,GNG11,GNGT1,GNGT2,GRIA1,GRIA2,GRIA3,GRIA4,GRIN2A,GRIN2B,KCNJ3,KCNJ5,KCNJ6,KCNJ9,ATF4,GNG13,CALML5,PLCB2,PLCB3,PLCB4,GNG2,PRKACA,PRKACB,PRKACG,PRKCA,PRKCB,PRKCG,GNG12,MAPK8,MAPK11,MAPK9,MAPK10,MAPK13,GNB4,MAPK12,SCN1A,CREB3L2,CACNA1A,CACNA1B,CACNA1C,CACNA1D,CALM1,CALM2,CALM3,CALML3,PPP1R1B,CREB3L3,CREB3L1,CALML4,GNG8,CREB5",0.0015,0,0
"431","04730_2","Long-term depression","40","PLA2G4B,GNA13,PPP1R17,PLA2G4E,PLCB1,PLA2G4F,GNA11,GNA12,GNAI1,GNAI2,GNAI3,GNAO1,GNAQ,GNAS,GNAZ,PLA2G4D,GRIA1,GRIA2,GRIA3,ITPR1,ITPR2,ITPR3,LYN,PLA2G4A,PLCB2,PLCB3,PLCB4,PPP2CA,PPP2CB,PPP2R1A,PPP2R1B,PRKCA,PRKCB,PRKCG,MAPK1,MAPK3,MAP2K1,MAP2K2,RYR1,CACNA1A,PLA2G4C,JMJD7-PLA2G4B",0.0015,0,0
"432","04730_5","Long-term depression","21","PPP1R17,GUCY1A2,GUCY1A1,GUCY1B1,HRAS,ARAF,KRAS,NOS1,NRAS,PPP2CA,PPP2CB,PPP2R1A,PPP2R1B,PRKG1,PRKG2,MAPK1,MAPK3,MAP2K1,MAP2K2,RAF1,BRAF",0.0015,0,0
"433","04740_5","Olfactory transduction","5","CNGA3,GUCY2D,PDE2A,PRKG1,PRKG2",0.0015,0,0
"434","04742_1","Taste transduction","13","GNB3,TRPM5,GNAT3,ITPR3,PDE1A,PDE1C,PDE1B,GNG13,PLCB2,TAS1R2,TAS1R1,TAS1R3",0.0015,0,0
"435","04744_2","Phototransduction","12","GRK7,GNAT1,GNAT2,GNB1,GNGT1,PDE6A,PDE6G,PDE6B,RHO,GRK1,SAG,RGS9",0.0015,0,0
"436","04750_1","Inflammatory mediator regulation of TRP channels","29","PLA2G4B,PLA2G4E,PLCB1,PLA2G4F,GNAQ,PLA2G4D,HRH1,HTR2A,HTR2B,HTR2C,ITPR1,ITPR2,ITPR3,P2RY2,PLA2G4A,PLCB2,PLCB3,PLCB4,PPP1CA,PPP1CB,PPP1CC,PRKCE,BDKRB1,BDKRB2,TRPV1,PLA2G6,PLA2G4C,JMJD7-PLA2G4B,TRPA1",0.0015,0,0
"437","04750_5","Inflammatory mediator regulation of TRP channels","14","NGF,NTRK1,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R2,PLCG1,PLCG2,PRKCD,PRKCE,SRC,TRPV1,PIK3R3",0.0015,0,0
"438","04750_9","Inflammatory mediator regulation of TRP channels","58","PLA2G4B,ADCY1,ADCY2,ADCY3,ADCY5,ADCY6,ADCY7,ADCY8,ADCY9,PLA2G4E,MAPK14,CALML6,ADCY4,PLA2G4F,GNAS,PLA2G4D,ASIC2,ASIC1,ASIC5,CALML5,PLA2G4A,PPP1CA,PPP1CB,PPP1CC,ASIC4,PRKACA,PRKACB,PRKACG,PRKCA,PRKCB,PRKCD,PRKCE,PRKCG,PRKCH,PRKCQ,MAPK8,MAPK11,MAPK9,MAPK10,MAPK13,TRPV4,MAPK12,TRPV1,TRPM8,CALM1,CALM2,CALM3,CALML3,CAMK2A,CAMK2B,CAMK2D,CAMK2G,PLA2G6,PLA2G4C,JMJD7-PLA2G4B,TRPA1,CALML4,ASIC3",0.0015,0,0
"439","04810_3","Regulation of actin cytoskeleton","65","ABI2,WASF2,APC2,PAK4,VAV3,BAIAP2,NCKAP1,IQGAP2,IQGAP3,CRK,CRKL,DIAPH1,DIAPH2,DOCK1,SPATA13,RRAS2,MRAS,CYFIP1,ARHGEF12,CYFIP2,GIT1,ARHGAP35,NCKAP1L,APC,HRAS,MYLK4,KRAS,RHOA,LIMK1,LIMK2,MYLK,NRAS,PAK1,PAK2,PAK3,ARHGEF4,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R2,BRK1,GNG12,PAK6,PAK5,PTK2,RAC1,RAC2,RAC3,ROCK1,RRAS,TIAM1,VAV1,VAV2,PIK3R3,MYLK2,IQGAP1,ARHGEF7,WASF1,ARHGEF1,MYLK3,ARHGEF6,ROCK2,BCAR1,CDC42",0.0015,0,0
"440","04810_6","Regulation of actin cytoskeleton","71","ABI2,PAK4,MYL12B,MYL9,VAV3,BAIAP2,MYL12A,GNA13,NCKAP1,IQGAP2,IQGAP3,DIAPH1,DIAPH2,DOCK1,PIKFYVE,SPATA13,CYFIP1,ARHGEF12,PIP5K1C,CYFIP2,GNA12,ARHGAP35,MYLPF,NCKAP1L,MYLK4,PFN3,PFN4,RHOA,LIMK1,LIMK2,MYL2,MYL5,MYLK,PPP1R12A,PPP1R12B,PAK1,PAK2,PAK3,ARHGEF4,PFN1,PFN2,PIP4K2A,PPP1R12C,PPP1CA,PPP1CB,PPP1CC,MAPK1,MAPK3,PAK6,PAK5,MYL7,RAC1,RAC2,RAC3,ROCK1,SLC9A1,TIAM1,VAV1,VAV2,PIP4K2C,PIP5K1A,PIP5K1B,PIP4K2B,MYLK2,IQGAP1,ARHGEF7,ARHGEF1,MYLK3,MYL10,ARHGEF6,ROCK2",0.0015,0,0
"441","04810_13","Regulation of actin cytoskeleton","46","ARPC5,ARPC4,ARPC3,ARPC1B,ARPC2,ABI2,WASF2,PAK4,BAIAP2,ARPC1A,CFL1,CFL2,NCKAP1,IQGAP2,IQGAP3,CYFIP1,CYFIP2,NCKAP1L,MYLK4,LIMK1,LIMK2,MYLK,PAK1,PAK2,PAK3,BRK1,GNG12,PAK6,PAK5,RAC1,RAC2,RAC3,ACTB,ROCK1,ACTG1,WAS,ARPC5L,MYLK2,IQGAP1,ARHGEF7,WASF1,WASL,MYLK3,ARHGEF6,ROCK2,CDC42",0.0015,0,0
"442","04810_17","Regulation of actin cytoskeleton","63","ABI2,PAK4,MYL12B,MYL9,VAV3,BAIAP2,MYL12A,CFL1,CFL2,NCKAP1,IQGAP2,CHRM1,CHRM2,CHRM3,CHRM4,CHRM5,IQGAP3,DOCK1,SPATA13,FGD1,CYFIP1,ARHGEF12,CYFIP2,GIT1,MYLPF,NCKAP1L,MYLK4,RHOA,LIMK1,LIMK2,MYL2,MYL5,MYLK,PAK1,PAK2,PAK3,ARHGEF4,GNG12,PAK6,PAK5,MYL7,RAC1,RAC2,RAC3,ROCK1,BDKRB1,BDKRB2,TIAM1,VAV1,VAV2,WAS,DIAPH3,MYLK2,IQGAP1,ARHGEF7,WASL,FGD3,ARHGEF1,MYLK3,MYL10,ARHGEF6,ROCK2,CDC42",0.0015,0,0
"443","04810_18","Regulation of actin cytoskeleton","66","ABI2,PAK4,VAV3,BAIAP2,NCKAP1,IQGAP2,IQGAP3,CRK,CRKL,DIAPH1,DIAPH2,DOCK1,SPATA13,ITGA11,CYFIP1,ARHGEF12,CYFIP2,ARHGAP35,NCKAP1L,ITGA6,ITGA1,ITGA2,ITGA2B,ITGA3,ITGA4,ITGA5,ITGA7,ITGA9,ITGAD,ITGAE,ITGAL,ITGAM,ITGAV,ITGAX,ITGB1,ITGB2,ITGB3,ITGB4,ITGB5,ITGB6,ITGB7,ITGB8,RHOA,PAK1,PAK2,PAK3,ARHGEF4,PAK6,PAK5,PTK2,RAC1,RAC2,RAC3,ROCK1,SRC,TIAM1,VAV1,VAV2,ITGA10,ITGA8,IQGAP1,ARHGEF7,ARHGEF1,ARHGEF6,ROCK2,BCAR1",0.0015,0,0
"444","04810_21","Regulation of actin cytoskeleton","36","VAV3,EGFR,FGFR1,FGFR3,FGFR2,FGFR4,RRAS2,MRAS,HRAS,INSRR,ARAF,KRAS,MOS,NRAS,PDGFRA,PDGFRB,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R2,MAP2K1,MAP2K2,RAC1,RAC2,RAC3,RAF1,RRAS,SOS1,SOS2,BRAF,TIAM1,VAV1,VAV2,PIK3R3,ARHGEF6",0.0015,0,0
"445","04910_1","Insulin signaling pathway","42","AKT3,EIF4E,EIF4EBP1,AKT1,AKT2,FOXO1,MTOR,EIF4E1B,GSK3B,INPPL1,IRS1,PDE3B,PDPK1,INPP5K,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R2,PPP1CA,PPP1CB,PPP1CC,PPP1R3A,PPP1R3C,PPP1R3D,PRKCI,PRKCZ,BAD,RHEB,RPS6,RPS6KB1,RPS6KB2,SLC2A4,SREBF1,TSC1,TSC2,PPP1R3B,IRS4,PIK3R3,IRS2,PPP1R3F,EIF4E2",0.0015,0,0
"446","04910_2","Insulin signaling pathway","37","SH2B2,SOCS4,MTOR,SHC2,GRB2,IKBKB,INS,INPPL1,INSR,IRS1,SHC4,PDPK1,INPP5K,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R2,SHC3,PRKCI,PRKCZ,MAPK8,MAPK9,MAPK10,PTPN1,PTPRF,SHC1,SOS1,SOS2,IRS4,PIK3R3,SOCS1,IRS2,CBL,CBLB,SOCS2,SOCS3",0.0015,0,0
"447","04910_4","Insulin signaling pathway","30","FASN,MTOR,GCK,HK1,HK2,ACACA,HK3,ACACB,INPPL1,PRKAG2,PDPK1,INPP5K,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R2,PKLR,PRKAG3,PRKAA1,PRKAA2,PRKAB1,PRKAB2,PRKAG1,PRKCI,PRKCZ,SLC2A4,SREBF1,HKDC1,PIK3R3",0.0015,0,0
"448","04910_7","Insulin signaling pathway","64","AKT3,PPARGC1A,CALML6,EIF4EBP1,AKT1,AKT2,FBP1,FOXO1,EXOC7,MTOR,G6PC,GSK3B,GYS1,GYS2,INPPL1,PCK1,PCK2,PDE3B,PDPK1,INPP5K,CALML5,PHKA1,PHKA2,PHKB,PHKG1,PHKG2,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R2,PPP1CA,PPP1CB,PPP1CC,PPP1R3A,PPP1R3C,PPP1R3D,PRKACA,PRKACB,PRKACG,PRKAR1A,PRKAR1B,PRKAR2A,PRKAR2B,PRKCI,PRKCZ,BAD,G6PC2,RHEB,RPS6KB1,RPS6KB2,SLC2A4,TSC2,PPP1R3B,CALM1,CALM2,CALM3,CALML3,PIK3R3,FBP2,PPP1R3F,CALML4,G6PC3,TRIP10",0.0015,0,0
"449","04910_11","Insulin signaling pathway","13","AKT3,CRK,CRKL,AKT1,AKT2,EXOC7,RHOQ,RAPGEF1,INSR,PRKCI,PRKCZ,SLC2A4,TRIP10",0.0015,0,0
"450","04911_4","Insulin secretion","28","ADCY1,ADCY2,ADCY3,ADCY5,ADCY6,ADCY7,CHRM3,ADCY8,ADCY9,ADCYAP1,ADCYAP1R1,ADCY4,PLCB1,GNA11,GNAQ,GNAS,FFAR1,ITPR3,PLCB2,PLCB3,PLCB4,PRKACA,PRKACB,PRKACG,PRKCA,PRKCB,PRKCG,CCKAR",0.0015,0,0
"451","04911_6","Insulin secretion","41","CREB3,ADCY1,ADCY2,ADCY3,RAPGEF4,ADCY5,ADCY6,ADCY7,ADCY8,ADCY9,ADCYAP1R1,CREB1,ATF2,ATF6B,GPR119,CREB3L4,ADCY4,PLCB1,GLP1R,PCLO,GNAS,PDX1,ITPR3,ATF4,PLCB2,PLCB3,PLCB4,PRKACA,PRKACB,PRKACG,RYR2,CREB3L2,ABCC8,CACNA1C,CACNA1D,CACNA1F,CACNA1S,CREB3L3,CREB3L1,CREB5,RIMS2",0.0015,0,0
"452","04912_1","GnRH signaling pathway","40","PLA2G4B,MAP3K2,PLA2G4E,EGFR,PTK2B,PLCB1,PLA2G4F,GNA11,GNAQ,PLA2G4D,HRAS,ITPR1,ITPR2,ITPR3,KRAS,MAP3K1,MAP3K3,MAP3K4,MMP2,MMP14,NRAS,PLA2G4A,PLCB2,PLCB3,PLCB4,PLD1,PLD2,PRKCA,PRKCB,PRKCD,MAPK7,MAP2K1,MAP2K2,MAP2K3,MAP2K6,RAF1,SRC,PLA2G4C,JMJD7-PLA2G4B,CDC42",0.0015,0,0
"453","04912_7","GnRH signaling pathway","38","PLA2G4B,MAP3K2,PLA2G4E,CALML6,PTK2B,PLCB1,PLA2G4F,GNA11,GNAQ,GNRHR,PLA2G4D,ITPR1,ITPR2,ITPR3,MAP3K1,MAP3K3,MAP3K4,MMP14,CALML5,PLA2G4A,PLCB2,PLCB3,PLCB4,PLD1,PLD2,PRKCA,PRKCB,PRKCD,MAPK7,RAF1,SRC,CALM1,CALM2,CALM3,CALML3,PLA2G4C,JMJD7-PLA2G4B,CALML4",0.0015,0,0
"454","04913_1","Ovarian steroidogenesis","26","PLA2G4B,ADCY1,ADCY2,ADCY3,ACOT2,ADCY5,ADCY6,ADCY7,ADCY8,ADCY9,PLA2G4E,CYP17A1,ADCY4,PLA2G4F,GNAS,PLA2G4D,HSD3B1,HSD3B2,LHCGR,PLA2G4A,PRKACA,PRKACB,PRKACG,STAR,PLA2G4C,JMJD7-PLA2G4B",0.0015,0,0
"455","04913_4","Ovarian steroidogenesis","19","ADCY1,ADCY2,ADCY3,ADCY5,ADCY6,ADCY7,ADCY8,ADCY9,CYP19A1,ADCY4,FSHR,GNAS,HSD17B1,HSD17B2,HSD17B7,PRKACA,PRKACB,PRKACG,AKR1C3",0.0015,0,0
